Field name,Course code///Vakcode,Course name///Vaknaam,Link,Sustainable course?///Duurzaam vak?,Level///Niveau,Faculty///Faculteit,Program,SDGs///SDG's,Comments///Toelichting,comparison_status,color,sdgs_chatgpt,sdgs_manual,Internal comments
FALSE,EE4725,Quasi Optical Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/15263,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EE4730,High Frequency Wireless Architectures,https://studiegids.tudelft.nl/courses/study-guide/educations/15264,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EE4736,Introduction Imaging Sensors,https://studiegids.tudelft.nl/courses/study-guide/educations/14907,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EE4740,Data Compression: Entropy and Sparsity Perspectives,https://studiegids.tudelft.nl/courses/study-guide/educations/14456,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EE4745,Superconducting Astronomical Instrumentation,https://studiegids.tudelft.nl/courses/study-guide/educations/14974,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,EE4750,Tensor Networks for Green AI and Signal Processing,https://studiegids.tudelft.nl/courses/study-guide/educations/15018,Yes,MSc,"Electrical Engineering, Mathematics and Computer Science",,"[3, 13]",,only_chatgpt,RED,"[3, 13]",[],"comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[3, 13];sdgs_manual=[]"
TRUE,EE4755,Reliable Power Electronic Components and Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/14854,Yes,MSc,"Electrical Engineering, Mathematics and Computer Science",,[9],,only_chatgpt,RED,[9],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[9];sdgs_manual=[]
FALSE,EE4760,Probablistic Sensor Fusion,https://studiegids.tudelft.nl/courses/study-guide/educations/15019,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EE4775,Object classification with radar,https://studiegids.tudelft.nl/courses/study-guide/educations/22046,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,EE4780,Fundamentals of photonic integrated circuits,https://studiegids.tudelft.nl/courses/study-guide/educations/22115,Yes,MSc,"Electrical Engineering, Mathematics and Computer Science",,[9],,only_chatgpt,RED,[9],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[9];sdgs_manual=[]
TRUE,EE4C01,Profile Orientation and Academic Skills,https://studiegids.tudelft.nl/courses/study-guide/educations/14826,Yes,MSc,"Electrical Engineering, Mathematics and Computer Science",,"[4, 16]",,only_chatgpt,RED,"[4, 16]",[],"comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[4, 16];sdgs_manual=[]"
FALSE,EE4C03,Statistical Digital Signal Processing and Modelling,https://studiegids.tudelft.nl/courses/study-guide/educations/14827,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EE4C04,Control System Design,https://studiegids.tudelft.nl/courses/study-guide/educations/14828,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EE4C05,Electromagnetics,https://studiegids.tudelft.nl/courses/study-guide/educations/14829,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EE4C06,Network Science,https://studiegids.tudelft.nl/courses/study-guide/educations/14457,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EE4C08,Measurement and Instrumentation,https://studiegids.tudelft.nl/courses/study-guide/educations/14831,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EE4C10,Analogue Circuit Design Fundamentals,https://studiegids.tudelft.nl/courses/study-guide/educations/14832,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EE4C11,Systems Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/14833,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EE4C12,Machine Learning for Electrical Engineering Applications,https://studiegids.tudelft.nl/courses/study-guide/educations/14834,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EE4C13,Wireless Systems for Electrical Engineering Applications,https://studiegids.tudelft.nl/courses/study-guide/educations/14835,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EE5010,Internship 10-15 ECTS,https://studiegids.tudelft.nl/courses/study-guide/educations/15036,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EE5020,Sensor Signal and Data Processing,https://studiegids.tudelft.nl/courses/study-guide/educations/14975,No,MSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EEX01,Introduction to Machine Learning,https://studiegids.tudelft.nl/courses/study-guide/educations/14564,No,BSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EEX02,Communication Networks and Algorithms,https://studiegids.tudelft.nl/courses/study-guide/educations/14565,No,BSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,EEX03,Microwave Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/14566,No,BSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,EEX04,Technologies for Energy Transition,https://studiegids.tudelft.nl/courses/study-guide/educations/14567,Yes,BSc,"Electrical Engineering, Mathematics and Computer Science",,"[7, 13]",EEMCS.csv,mismatch,ORANGE,"[7, 9, 13]","[7, 13]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[7, 9, 13];sdgs_manual=[7, 13]"
FALSE,EEX05,Chip Design,https://studiegids.tudelft.nl/courses/study-guide/educations/14568,No,BSc,"Electrical Engineering, Mathematics and Computer Science",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,ENVM0121,Extension Research Internship,https://studiegids.tudelft.nl/courses/study-guide/educations/18896,No,MSc,Civil Engineering and Geosciences,,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,ENVM1000,Principles of Environmental Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/18878,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6, 13, 15]",CEG.csv,mismatch,ORANGE,"[3, 6, 13, 16]","[3, 6, 13, 15]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[3, 6, 13, 16];sdgs_manual=[3, 6, 13, 15]"
TRUE,ENVM1100,Fundamentals of R and WE,https://studiegids.tudelft.nl/courses/study-guide/educations/18890,Yes,MSc,Civil Engineering and Geosciences,,"[6, 12, 13, 15]",CEG.csv,mismatch,ORANGE,"[6, 9, 12, 13]","[6, 12, 13, 15]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[6, 9, 12, 13];sdgs_manual=[6, 12, 13, 15]"
TRUE,ENVM1200-23,Resource Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/18891,Yes,MSc,Civil Engineering and Geosciences,,"[11, 12, 13]",CEG.csv,mismatch,ORANGE,"[9, 11, 12, 13]","[11, 12, 13]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[9, 11, 12, 13];sdgs_manual=[11, 12, 13]"
TRUE,ENVM1300,Waste Processing Technologies,https://studiegids.tudelft.nl/courses/study-guide/educations/18892,Yes,MSc,Civil Engineering and Geosciences,,"[6, 12, 13, 15]",CEG.csv,mismatch,ORANGE,"[9, 11, 12, 13]","[6, 12, 13, 15]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[9, 11, 12, 13];sdgs_manual=[6, 12, 13, 15]"
TRUE,ENVM1301,Reactive Resources and Wastes,https://studiegids.tudelft.nl/courses/study-guide/educations/18893,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6, 12, 13, 15]",CEG.csv,mismatch,ORANGE,"[3, 6, 9, 12, 13]","[3, 6, 12, 13, 15]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[3, 6, 9, 12, 13];sdgs_manual=[3, 6, 12, 13, 15]"
TRUE,ENVM1401,"Quality, Quantity and Design, Information and Advice",https://studiegids.tudelft.nl/courses/study-guide/educations/18882,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6, 11, 13]",CEG.csv,mismatch,ORANGE,[6],"[3, 6, 11, 13]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[6];sdgs_manual=[3, 6, 11, 13]"
TRUE,ENVM1500,Water Quality and Principles of Environmental Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/18883,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6]",CEG.csv,match,GREEN,"[3, 6]","[3, 6]","comparison_status=match;color=GREEN;sdgs_chatgpt=[3, 6];sdgs_manual=[3, 6]"
TRUE,ENVM1501,Design and Modeling of Urban Water Infrastructure Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/18884,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6, 11]",CEG.csv,mismatch,ORANGE,"[3, 6]","[3, 6, 11]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[3, 6];sdgs_manual=[3, 6, 11]"
TRUE,ENVM1502,River Basin Hydrology and Water Management,https://studiegids.tudelft.nl/courses/study-guide/educations/18885,Yes,MSc,Civil Engineering and Geosciences,,"[6, 11, 13]",CEG.csv,mismatch,ORANGE,"[6, 13]","[6, 11, 13]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[6, 13];sdgs_manual=[6, 11, 13]"
TRUE,ENVM1600,Water Treatment Technologies,https://studiegids.tudelft.nl/courses/study-guide/educations/18886,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6, 12]",CEG.csv,mismatch,ORANGE,"[3, 6, 11, 12]","[3, 6, 12]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[3, 6, 11, 12];sdgs_manual=[3, 6, 12]"
TRUE,ENVM1601,"Operation, Control, Management and Adoption of Urban Water Infrastructure Systems",https://studiegids.tudelft.nl/courses/study-guide/educations/18887,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6, 11, 13]",CEG.csv,mismatch,ORANGE,"[3, 6, 12, 13]","[3, 6, 11, 13]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[3, 6, 12, 13];sdgs_manual=[3, 6, 11, 13]"
TRUE,ENVM1602-2,Groundwater modelling,https://studiegids.tudelft.nl/courses/study-guide/educations/18898,Yes,MSc,Civil Engineering and Geosciences,,[6],CEG.csv,match,GREEN,[6],[6],comparison_status=match;color=GREEN;sdgs_chatgpt=[6];sdgs_manual=[6]
TRUE,ENVM1602-24,Regional Hydrology,https://studiegids.tudelft.nl/courses/study-guide/educations/18888,Yes,MSc,Civil Engineering and Geosciences,,"[6, 11, 13, 15]",CEG.csv,mismatch,ORANGE,[6],"[6, 11, 13, 15]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[6];sdgs_manual=[6, 11, 13, 15]"
TRUE,ENVM1603,Water Resources Engineering and Management,https://studiegids.tudelft.nl/courses/study-guide/educations/18889,Yes,MSc,Civil Engineering and Geosciences,,"[6, 11, 13]",CEG.csv,mismatch,ORANGE,"[6, 13, 17]","[6, 11, 13]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[6, 13, 17];sdgs_manual=[6, 11, 13]"
TRUE,ENVM1700,Fundamentals of AEE,https://studiegids.tudelft.nl/courses/study-guide/educations/18879,Yes,MSc,Civil Engineering and Geosciences,,"[3, 11, 13]",CEG.csv,mismatch,ORANGE,[3],"[3, 11, 13]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[3];sdgs_manual=[3, 11, 13]"
TRUE,ENVM1800,Atmospheric Measurements and Modelling,https://studiegids.tudelft.nl/courses/study-guide/educations/18880,Yes,MSc,Civil Engineering and Geosciences,,"[3, 11, 13]",CEG.csv,mismatch,ORANGE,"[9, 11, 16]","[3, 11, 13]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[9, 11, 16];sdgs_manual=[3, 11, 13]"
TRUE,ENVM1800-1,Atmospheric Measurement Techniques for Urban Environments,https://studiegids.tudelft.nl/courses/study-guide/educations/18899,Yes,MSc,Civil Engineering and Geosciences,,"[3, 11]",CEG.csv,mismatch,ORANGE,"[11, 13]","[3, 11]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[11, 13];sdgs_manual=[3, 11]"
TRUE,ENVM1800-2,Modelling of Urban Flows,https://studiegids.tudelft.nl/courses/study-guide/educations/18900,Yes,MSc,Civil Engineering and Geosciences,,[11],CEG.csv,mismatch,ORANGE,[],[11],comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[];sdgs_manual=[11]
TRUE,ENVM1900,Grand Challenges in AEE,https://studiegids.tudelft.nl/courses/study-guide/educations/18881,Yes,MSc,Civil Engineering and Geosciences,,"[3, 7, 11, 13]",CEG.csv,match,GREEN,"[3, 7, 11, 13]","[3, 7, 11, 13]","comparison_status=match;color=GREEN;sdgs_chatgpt=[3, 7, 11, 13];sdgs_manual=[3, 7, 11, 13]"
TRUE,ENVM2100,Industry Water,https://studiegids.tudelft.nl/courses/study-guide/educations/18901,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6, 12, 13]",CEG.csv,mismatch,ORANGE,"[6, 7, 9, 12]","[3, 6, 12, 13]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[6, 7, 9, 12];sdgs_manual=[3, 6, 12, 13]"
TRUE,ENVM2102,Water and Health,https://studiegids.tudelft.nl/courses/study-guide/educations/18902,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6]",CEG.csv,match,GREEN,"[3, 6]","[3, 6]","comparison_status=match;color=GREEN;sdgs_chatgpt=[3, 6];sdgs_manual=[3, 6]"
TRUE,ENVM2104-25,Design Nature Based Solutions in Water Management Using Aquatic Ecology and Morphodynamic Principles,https://studiegids.tudelft.nl/courses/study-guide/educations/18903,Yes,MSc,Civil Engineering and Geosciences,,"[6, 13, 15]",CEG.csv,mismatch,ORANGE,"[6, 9, 13]","[6, 13, 15]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[6, 9, 13];sdgs_manual=[6, 13, 15]"
TRUE,ENVM2105,Water Law and Organisation,https://studiegids.tudelft.nl/courses/study-guide/educations/18904,Yes,MSc,Civil Engineering and Geosciences,,"[6, 11, 16]",CEG.csv,mismatch,ORANGE,[6],"[6, 11, 16]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[6];sdgs_manual=[6, 11, 16]"
TRUE,ENVM2106,Engineering and Development,https://studiegids.tudelft.nl/courses/study-guide/educations/18905,Yes,MSc,Civil Engineering and Geosciences,,[17],CEG.csv,match,GREEN,[17],[17],comparison_status=match;color=GREEN;sdgs_chatgpt=[17];sdgs_manual=[17]
FALSE,ENVM2204,Capita Selecta ENVM (4),https://studiegids.tudelft.nl/courses/study-guide/educations/21702,No,MSc,Civil Engineering and Geosciences,,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,ENVM2205,Capita Selecta ENVM (5),https://studiegids.tudelft.nl/courses/study-guide/educations/21703,No,MSc,Civil Engineering and Geosciences,,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,ENVM2206,Capita Selecta ENVM (6),https://studiegids.tudelft.nl/courses/study-guide/educations/21704,No,MSc,Civil Engineering and Geosciences,,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,ENVM3000,Internship Environmental Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/18897,No,MSc,Civil Engineering and Geosciences,,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,ENVM4000,Master Thesis Preparation and Portfolio Environmental Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/18915,Yes,MSc,Civil Engineering and Geosciences,,"[4, 16]",,only_chatgpt,RED,"[4, 16]",[],"comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[4, 16];sdgs_manual=[]"
FALSE,ENVM4010,Master Thesis Environmental Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/18916,No,MSc,Civil Engineering and Geosciences,,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,ENVQ1000A,Transport Processes in Environmental Science and Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/1608,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6, 13, 15]",CEG.csv,mismatch,ORANGE,[],"[3, 6, 13, 15]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[];sdgs_manual=[3, 6, 13, 15]"
TRUE,ENVQ1000C,Integrated Water Management,https://studiegids.tudelft.nl/courses/study-guide/educations/1609,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6, 13, 15]",CEG.csv,mismatch,ORANGE,[6],"[3, 6, 13, 15]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[6];sdgs_manual=[3, 6, 13, 15]"
TRUE,ENVQ1000C2,Integrated Project: Leapfrog Environmental Degradation,https://studiegids.tudelft.nl/courses/study-guide/educations/1610,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6, 13, 15]",CEG.csv,mismatch,ORANGE,[],"[3, 6, 13, 15]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[];sdgs_manual=[3, 6, 13, 15]"
TRUE,ENVQ1200A,Materials Separation in Waste Processing,https://studiegids.tudelft.nl/courses/study-guide/educations/1611,Yes,MSc,Civil Engineering and Geosciences,,[12],CEG.csv,mismatch,ORANGE,[],[12],comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[];sdgs_manual=[12]
TRUE,ENVQ1400A,Hydrological Processes and Measurements,https://studiegids.tudelft.nl/courses/study-guide/educations/1612,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6]",CEG.csv,mismatch,ORANGE,[6],"[3, 6]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[6];sdgs_manual=[3, 6]"
TRUE,ENVQ1500A1,Chemical Conversions in Environmental Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/1613,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6]",CEG.csv,mismatch,ORANGE,[3],"[3, 6]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[3];sdgs_manual=[3, 6]"
TRUE,ENVQ1500A2,Environmental Biotechnology en Microbiology,https://studiegids.tudelft.nl/courses/study-guide/educations/1614,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6]",CEG.csv,mismatch,ORANGE,[3],"[3, 6]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[3];sdgs_manual=[3, 6]"
TRUE,ENVQ1502A,"Hydrology of Catchments, Rivers and Landscapes",https://studiegids.tudelft.nl/courses/study-guide/educations/1615,Yes,MSc,Civil Engineering and Geosciences,,"[6, 13, 15]",CEG.csv,mismatch,ORANGE,"[2, 3, 6, 13]","[6, 13, 15]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[2, 3, 6, 13];sdgs_manual=[6, 13, 15]"
TRUE,ENVQ1502C,Hydrological Modelling,https://studiegids.tudelft.nl/courses/study-guide/educations/1616,Yes,MSc,Civil Engineering and Geosciences,,"[6, 13]",CEG.csv,match,GREEN,"[6, 13]","[6, 13]","comparison_status=match;color=GREEN;sdgs_chatgpt=[6, 13];sdgs_manual=[6, 13]"
TRUE,ENVQ1600,Water Treatment,https://studiegids.tudelft.nl/courses/study-guide/educations/1617,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6, 12]",CEG.csv,mismatch,ORANGE,"[3, 6]","[3, 6, 12]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[3, 6];sdgs_manual=[3, 6, 12]"
TRUE,ENVQ1600A1,Design of Water Treatment Plants,https://studiegids.tudelft.nl/courses/study-guide/educations/1618,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6, 12]",CEG.csv,mismatch,ORANGE,"[3, 6]","[3, 6, 12]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[3, 6];sdgs_manual=[3, 6, 12]"
TRUE,ENVQ1600A2,Water Treatment Research,https://studiegids.tudelft.nl/courses/study-guide/educations/1619,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6, 12]",CEG.csv,mismatch,ORANGE,"[3, 6]","[3, 6, 12]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[3, 6];sdgs_manual=[3, 6, 12]"
TRUE,ENVQ1600A3,Conceptual Process Design,https://studiegids.tudelft.nl/courses/study-guide/educations/1620,Yes,MSc,Civil Engineering and Geosciences,,"[3, 6, 12]",CEG.csv,mismatch,ORANGE,[6],"[3, 6, 12]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[6];sdgs_manual=[3, 6, 12]"
TRUE,ENVQ1601,Urban Water Transport Infrastructure,https://studiegids.tudelft.nl/courses/study-guide/educations/1621,Yes,MSc,Civil Engineering and Geosciences,,"[6, 11]",CEG.csv,mismatch,ORANGE,[6],"[6, 11]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[6];sdgs_manual=[6, 11]"
TRUE,ENVQ1602C,Hydrological and Ecological Fieldwork in River Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/1623,Yes,MSc,Civil Engineering and Geosciences,,"[6, 15]",CEG.csv,mismatch,ORANGE,[6],"[6, 15]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[6];sdgs_manual=[6, 15]"
TRUE,ENVQ1603A,"Water Systems, People and Society",https://studiegids.tudelft.nl/courses/study-guide/educations/1624,Yes,MSc,Civil Engineering and Geosciences,,"[6, 11, 13]",CEG.csv,mismatch,ORANGE,[6],"[6, 11, 13]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[6];sdgs_manual=[6, 11, 13]"
TRUE,ENVQ1603B,Hydroeconomic Modelling,https://studiegids.tudelft.nl/courses/study-guide/educations/1625,Yes,MSc,Civil Engineering and Geosciences,,"[6, 11, 13]",CEG.csv,mismatch,ORANGE,[6],"[6, 11, 13]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[6];sdgs_manual=[6, 11, 13]"
TRUE,ENVQ1603C,Operational Water Management,https://studiegids.tudelft.nl/courses/study-guide/educations/1626,Yes,MSc,Civil Engineering and Geosciences,,"[6, 11, 13]",CEG.csv,mismatch,ORANGE,[6],"[6, 11, 13]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[6];sdgs_manual=[6, 11, 13]"
TRUE,ENVQ1700,Air Quality,https://studiegids.tudelft.nl/courses/study-guide/educations/1627,Yes,MSc,Civil Engineering and Geosciences,,"[3, 11, 13]",CEG.csv,match,GREEN,"[3, 11, 13]","[3, 11, 13]","comparison_status=match;color=GREEN;sdgs_chatgpt=[3, 11, 13];sdgs_manual=[3, 11, 13]"
TRUE,ENVQ1800,Remote Sensing for Environmental Monitoring,https://studiegids.tudelft.nl/courses/study-guide/educations/1628,Yes,MSc,Civil Engineering and Geosciences,,"[3, 11]",CEG.csv,mismatch,ORANGE,[13],"[3, 11]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[13];sdgs_manual=[3, 11]"
TRUE,ENVQ1900,Urban Climate and Hydrology,https://studiegids.tudelft.nl/courses/study-guide/educations/1629,Yes,MSc,Civil Engineering and Geosciences,,"[11, 13]",CEG.csv,mismatch,ORANGE,[13],"[11, 13]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[13];sdgs_manual=[11, 13]"
TRUE,EPA111A,Policy Analysis for International Challenges,https://studiegids.tudelft.nl/courses/study-guide/educations/20201,Yes,MSc,"Technology, Policy and Management",,"[3, 7, 13, 16]",TPM.csv,match,GREEN,"[3, 7, 13, 16]","[3, 7, 13, 16]","comparison_status=match;color=GREEN;sdgs_chatgpt=[3, 7, 13, 16];sdgs_manual=[3, 7, 13, 16]"
FALSE,EPA112A,Programming for Data Science,https://studiegids.tudelft.nl/courses/study-guide/educations/20202,No,MSc,"Technology, Policy and Management",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,EPA113A,Political Decision Making,https://studiegids.tudelft.nl/courses/study-guide/educations/20203,Yes,MSc,"Technology, Policy and Management",,[16],TPM.csv,mismatch,ORANGE,[],[16],comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[];sdgs_manual=[16]
FALSE,EPA114A,Oral Presentation,https://studiegids.tudelft.nl/courses/study-guide/educations/20301,No,MSc,"Technology, Policy and Management",,[],,only_chatgpt,RED,[],[],comparison_status=only_chatgpt;color=RED;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,EPA121A,Actor and Strategy Models,https://studiegids.tudelft.nl/courses/study-guide/educations/20204,Yes,MSc,"Technology, Policy and Management",,[16],TPM.csv,mismatch,ORANGE,[],[16],comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[];sdgs_manual=[16]
TRUE,EPA122A,Spatial Data Science,https://studiegids.tudelft.nl/courses/study-guide/educations/20373,Yes,MSc,"Technology, Policy and Management",,"[7, 10, 11, 13]",TPM.csv,mismatch,ORANGE,"[10, 11, 13]","[7, 10, 11, 13]","comparison_status=mismatch;color=ORANGE;sdgs_chatgpt=[10, 11, 13];sdgs_manual=[7, 10, 11, 13]"
